Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,PerimeterOld,neg_red_mean,neg_blue_mean,y
134,896.4776119,468.8432836,884.5,461.5,24,19,23.76675239,12.59606679,0.848005846,-39.52908088,245,152,-4,13.0619332,0.546938776,0.293859649,99.054,103.5391052,64.10447761,106.9179104,0
62,890.5322581,715.6451613,884.5,711.5,13,9,13.88084801,8.963515187,0.763551494,0.433109079,94,63,0,8.884866447,0.659574468,0.52991453,54.443,57.9411255,79.51612903,120.5,0
50,889.1,726.28,884.5,721.5,9,9,10.13476904,8.54041704,0.538407025,15.0985211,70,56,-5,7.978845608,0.714285714,0.617283951,32.701,34.04163056,66.1,110.64,0
60,889.7166667,63.3,885.5,58.5,10,10,10.72020465,8.91175822,0.555816723,-54.28892104,74,68,-7,8.740387445,0.810810811,0.6,30.244,32.14213562,61.31666667,105.7166667,0
122,892.0327869,106.647541,885.5,97.5,12,18,17.71661685,10.29864093,0.813690467,-85.15309495,157,132,-6,12.46335526,0.777070064,0.564814815,54.054,57.69848481,66.76229508,110.0819672,0
51,891.9607843,378.9803922,886.5,373.5,10,11,11.94758212,7.268587713,0.793651155,-48.91647997,71,57,-2,8.058239062,0.718309859,0.463636364,36.447,38.627417,61.54901961,96.70588235,0
104,894.2788462,752.2596154,886.5,744.5,16,16,15.1841177,12.33889336,0.582796142,26.7393089,159,104,1,11.50725478,0.65408805,0.40625,75.425,79.49747468,85.04807692,131.4230769,0
63,897.984127,766.8571429,891.5,762.5,13,8,12.80326847,7.470558669,0.812121471,-4.985797624,82,64,0,8.956231982,0.768292683,0.605769231,37.671,40.04163056,77.53968254,102.7777778,0
70,898.5857143,842.3571429,891.5,837.5,13,10,12.6991774,8.882360915,0.714687602,26.69542075,93,71,0,9.440697439,0.752688172,0.538461538,44.502,47.45584412,87.52857143,129.4857143,0
52,901.1730769,705.6730769,894.5,701.5,11,8,10.17497519,7.982257084,0.620130179,19.6956303,62,57,-4,8.13685789,0.838709677,0.590909091,27.887,29.3137085,68.90384615,110.6538462,0
71,902.8309859,225.3521127,896.5,218.5,12,13,15.03775135,7.720948268,0.85812688,49.05424007,97,72,0,9.507891863,0.731958763,0.455128205,46.098,49.45584412,80.16901408,119.0985915,0
87,905.0804598,790.3563218,898.5,781.5,12,15,14.41167725,10.12602342,0.711559054,75.85562854,116,89,-1,10.52482021,0.75,0.483333333,42.261,44.87005769,75.12643678,117.2643678,0
201,910.880597,681.9303483,901.5,673.5,19,16,19.97189475,14.16539731,0.704940374,-24.27902807,232,203,-1,15.9975357,0.86637931,0.661184211,68.444,72.52691193,77.80099502,126.9353234,0
72,907.0833333,1018.791667,901.5,1010.5,11,14,15.44822365,8.102958822,0.851395871,60.90711935,97,76,-2,9.57461473,0.742268041,0.467532468,47.033,49.69848481,77.125,128.5277778,0
107,913.4018692,258.2523364,903.5,247.5,18,20,26.67584293,6.991700188,0.965041109,-49.78270579,150,111,-3,11.67204486,0.713333333,0.297222222,60.894,64.18376618,71.18691589,112.4485981,0
53,909.5849057,751.7358491,905.5,746.5,8,11,11.00072936,7.187777695,0.757020597,88.54999771,63,56,0,8.214724333,0.841269841,0.602272727,28.301,29.79898987,81.56603774,126.3207547,0
56,911.9464286,372.7678571,906.5,367.5,11,11,11.82987721,8.88568319,0.660163212,-47.57248022,80,70,-4,8.444016491,0.7,0.462809917,33.652,35.45584412,65.19642857,108.8928571,0
128,913.546875,468.4609375,906.5,456.5,15,25,23.96408897,11.74008246,0.871776871,-85.07362044,236,133,-2,12.76615297,0.542372881,0.341333333,80.321,85.15432893,85.1328125,130.0859375,0
59,914.220339,428.6101695,908.5,422.5,10,12,12.86090582,8.169055068,0.772359991,47.98941492,79,67,-7,8.667244841,0.746835443,0.491666667,33.817,35.79898987,71.76271186,106.4745763,0
50,915.2,194.58,909.5,191.5,14,6,14.60786661,5.703902146,0.920616568,3.945910868,69,52,-1,7.978845608,0.724637681,0.595238095,36.629,38.627417,78.26,120.5,0
58,916.1551724,225.6034483,909.5,221.5,13,8,12.00856344,6.815886924,0.823314435,-15.18400641,66,59,0,8.593479714,0.878787879,0.557692308,31.303,33.21320344,87.94827586,126.637931,0
53,915.8679245,761.9245283,911.5,755.5,9,11,11.57953228,7.339702839,0.773454842,82.9137913,70,55,-1,8.214724333,0.757142857,0.535353535,31.65,33.55634919,73.32075472,110.2264151,0
198,928.5606061,781.6313131,913.5,774.5,32,18,33.9953773,14.259495,0.90777662,24.04334194,386,213,-5,15.87770229,0.512953368,0.34375,110.722,117.0538239,80.94444444,129.3535354,0
56,923.9642857,353.1607143,918.5,349.5,11,7,10.90299086,6.984722971,0.767854323,-17.2071115,62,57,0,8.444016491,0.903225806,0.727272727,28.185,29.55634919,71.42857143,112.2142857,0
105,927.4761905,476.2666667,920.5,469.5,15,12,16.08069179,9.115017888,0.823834811,-29.31214578,121,106,0,11.56244577,0.867768595,0.583333333,41.781,44.627417,73.99047619,125.1238095,0
94,932.1382979,510.0744681,922.5,503.5,18,14,18.98683764,10.15128121,0.845074644,27.33380165,147,99,-4,10.94004192,0.639455782,0.373015873,65.029,69.01219331,83.44680851,127.2340426,0
52,930.8461538,234.4807692,925.5,228.5,12,10,14.34450167,7.51780042,0.851663292,-23.58206914,84,53,0,8.13685789,0.619047619,0.433333333,42.352,44.87005769,81.46153846,116.7884615,0
67,934.5373134,768.5522388,928.5,763.5,13,10,14.04977595,7.310494477,0.853966378,-25.33243887,89,73,-4,9.236181543,0.752808989,0.515384615,37.001,39.21320344,73.56716418,123.119403,0
54,937.0740741,801.7777778,928.5,797.5,18,9,18.22615727,7.239527461,0.917729752,16.13752214,100,55,0,8.291859587,0.54,0.333333333,54.253,57.35533906,85.37037037,128.5925926,0
82,936.2073171,571.1707317,931.5,564.5,11,14,15.45255442,8.13300607,0.850285868,73.03690625,111,86,-1,10.21790794,0.738738739,0.532467532,40.094,42.627417,76.36585366,122.097561,0
54,937.4814815,594.3148148,932.5,588.5,10,11,10.95733928,8.690838863,0.609023339,54.34583932,77,59,0,8.291859587,0.701298701,0.490909091,33.271,35.79898987,68.16666667,115.7222222,0
66,937.7121212,756.8030303,932.5,748.5,11,15,16.02190015,9.94624216,0.783976563,86.13736204,116,77,-1,9.166995688,0.568965517,0.4,46.388,49.11269837,75.01515152,122.530303,0
64,942.015625,475.84375,933.5,468.5,18,13,20.10510571,5.941957569,0.95532891,-33.20469536,103,68,-3,9.027033337,0.621359223,0.273504274,52.665,55.9411255,78.109375,124.796875,0
142,947.8239437,552.8028169,935.5,546.5,22,13,22.72031809,10.56891564,0.885218934,-10.83915704,196,146,-1,13.44618962,0.724489796,0.496503497,64.789,67.9411255,80.02112676,125.4859155,0
51,942.8823529,498.9411765,936.5,494.5,12,9,12.26897936,7.85775721,0.767993793,-9.838928761,75,51,1,8.058239062,0.68,0.472222222,43.766,46.87005769,87.37254902,139.1176471,0
85,947.1058824,96.98823529,937.5,88.5,16,17,22.34253061,7.198197566,0.946680241,-44.43272742,130,87,-1,10.4031419,0.653846154,0.3125,57.065,60.18376618,63.54117647,106.9411765,0
87,948.4827586,701.7701149,939.5,695.5,21,11,21.05634252,8.713097061,0.910368193,-16.11040845,149,97,-6,10.52482021,0.583892617,0.376623377,71.984,75.35533906,65.64367816,103.5862069,0
63,951.5714286,345.6031746,941.5,341.5,18,7,19.51440838,6.03818868,0.950924803,-1.364814513,96,67,-3,8.956231982,0.65625,0.5,52.086,55.11269837,74.80952381,116.1746032,0
277,957.8519856,458.5631769,944.5,442.5,26,30,35.26041585,17.82816405,0.862759737,60.28212875,476,298,-20,18.77997215,0.581932773,0.355128205,123.367,130.7106781,77.48736462,125.8231047,0
71,958.4929577,304.8309859,949.5,300.5,15,12,13.86520177,10.93354771,0.614957436,-16.30178402,125,74,-2,9.507891863,0.568,0.394444444,60.224,63.35533906,67.29577465,110.5774648,0
58,954.5,574.8448276,949.5,569.5,9,11,10.91454213,8.532839707,0.623546432,-73.59067302,73,58,1,8.593479714,0.794520548,0.585858586,39.631,42.04163056,87.27586207,131.5862069,0
172,961.0930233,175.4127907,950.5,165.5,18,20,20.48969602,14.68973061,0.697142508,57.27271153,263,182,-9,14.79855404,0.653992395,0.477777778,83,88.08326112,73.22093023,117.8953488,0
100,958.6,371.29,950.5,365.5,18,12,17.59658002,11.70305252,0.746776212,1.667939005,153,122,-6,11.28379167,0.653594771,0.462962963,52.665,55.9411255,75.12,114.16,0
68,958.2794118,514.1029412,951.5,509.5,12,9,11.4138147,8.699350432,0.647368341,-5.72831812,85,69,0,9.304852983,0.8,0.62962963,37.274,39.21320344,81.5,120.0882353,0
57,957.8245614,775.8070175,951.5,771.5,11,9,11.13728678,7.355309546,0.750894628,-29.62813241,72,58,0,8.519075892,0.791666667,0.575757576,33.635,35.79898987,83.66666667,131.7192982,0
65,958.9692308,600.9538462,952.5,595.5,14,11,13.62939324,8.227262313,0.797256162,-35.18915791,92,67,-1,9.097283683,0.706521739,0.422077922,46.479,49.11269837,78.96923077,123.6307692,0
64,958.921875,795.0625,952.5,789.5,12,11,11.47090729,8.406830345,0.680354937,59.90867551,85,66,-1,9.027033337,0.752941176,0.484848485,37.853,40.04163056,77.515625,120.984375,0
70,964,229.6285714,957.5,225.5,14,11,16.22545389,7.37909945,0.890601058,33.74823575,91,71,0,9.440697439,0.769230769,0.454545455,42.906,45.45584412,76.87142857,112.0285714,0
67,965.1044776,761.0895522,959.5,755.5,14,9,13.32870313,8.014472215,0.799027694,-6.494069516,88,68,0,9.236181543,0.761363636,0.531746032,39.813,42.04163056,77.43283582,123.5223881,0
55,969.3818182,219.1636364,961.5,214.5,14,9,14.7547234,6.274348474,0.905079039,-30.59318858,72,61,-5,8.368283872,0.763888889,0.436507937,35.223,37.21320344,72.23636364,109.2909091,0
78,971.2692308,495.6282051,962.5,489.5,19,11,20.51149789,7.09707873,0.938232706,-25.76629526,107,95,-9,9.96557497,0.728971963,0.373205742,43.659,45.69848481,68.91025641,106.1666667,0
239,974.8410042,80.12133891,964.5,68.5,22,29,32.05766867,17.27957023,0.842296046,80.38589874,475,260,-12,17.44431859,0.503157895,0.37460815,125.494,131.9238816,68.09205021,109.6317992,0
112,981.5892857,752.0803571,970.5,743.5,22,14,21.89035726,9.796037171,0.894281593,15.51217936,187,117,-1,11.94164264,0.598930481,0.363636364,70.008,74.08326112,84.54464286,130.8928571,0
51,979.5686275,670.2156863,973.5,665.5,11,10,10.37634558,8.008696432,0.635838117,-3.204967971,67,53,-1,8.058239062,0.76119403,0.463636364,31.675,33.79898987,85.66666667,125.2941176,0
105,984.2761905,513.7428571,976.5,507.5,17,13,17.16540313,11.1570606,0.759956702,13.61796308,158,107,-1,11.56244577,0.664556962,0.475113122,67.336,71.35533906,82.63809524,128.7428571,0
177,990.7118644,447.9491525,979.5,427.5,23,37,43.73519421,10.4858696,0.970832646,-60.70574824,351,189,-7,15.01210843,0.504273504,0.207990599,122.558,128.2670273,76.17514124,118.180791,0
285,999.1684211,523.4175439,980.5,514.5,38,17,37.71517202,12.57258254,0.942800993,7.438246889,435,308,-5,19.0492328,0.655172414,0.441176471,125.724,133.5391052,71.43508772,113.5824561,0
69,991.2463768,762.826087,984.5,758.5,14,8,15.35735834,6.795193102,0.896782575,14.96372979,86,73,-3,9.373021316,0.802325581,0.616071429,37.2,38.87005769,71.11594203,116.5942029,0
57,992.2631579,499.6315789,986.5,494.5,12,10,13.06757516,6.978219204,0.845477996,-25.82713135,82,58,0,8.519075892,0.695121951,0.475,40.574,42.87005769,82.87719298,125.7894737,0
68,995.5735294,733.5294118,990.5,726.5,11,14,14.00253197,7.69423819,0.835500909,56.76923732,96,75,-6,9.304852983,0.708333333,0.441558442,43.477,45.69848481,77.19117647,119.3382353,0
109,1001.862385,437.9357798,995.5,425.5,12,21,21.66790432,9.761916283,0.892764192,-73.45109485,167,117,-7,11.78062436,0.652694611,0.432539683,62.581,66.18376618,79.21100917,124.6880734,0
57,1002.105263,341.8070175,996.5,336.5,11,11,11.96550771,7.486886146,0.780059229,-45.50850818,70,57,1,8.519075892,0.814285714,0.47107438,33.644,34.87005769,85.07017544,131.1403509,0
55,1007.2,802.5636364,1000.5,798.5,14,8,14.10493942,8.172782593,0.815024149,-11.64385901,87,56,0,8.368283872,0.632183908,0.491071429,46.991,49.79898987,89.74545455,133.7636364,0
80,1007.175,726.4125,1001.5,721.5,12,10,11.61032847,9.636100846,0.557823854,-12.47224067,92,82,-1,10.09253009,0.869565217,0.666666667,33.147,34.97056275,78.2875,122.15,0
76,1011.881579,464.1710526,1004.5,458.5,14,12,17.55783791,8.272443159,0.88205104,-36.12927764,105,91,-5,9.836981519,0.723809524,0.452380952,39.06,41.79898987,79.21052632,115.2368421,0
58,1012.224138,748.6896552,1005.5,745.5,14,8,13.70885185,7.064450545,0.85699762,1.485380367,78,68,-9,8.593479714,0.743589744,0.517857143,32.014,33.55634919,73.68965517,111.3448276,0
80,1016.3625,758.225,1009.5,753.5,15,9,16.69100868,8.158700621,0.872391322,11.99578651,107,87,-4,10.09253009,0.747663551,0.592592593,41.293,43.79898987,80.975,126.3,0
76,7.368421053,73.06578947,3.5,64.5,7,22,21.51669053,6.835265604,0.948200423,-85.51441022,121,77,0,9.836981519,0.628099174,0.493506494,67.138,70.18376618,82.64473684,119.8289474,0
52,46.25,24.23076923,41.5,19.5,10,9,11.34643035,8.361774205,0.675945111,-25.84337092,69,60,-1,8.13685789,0.753623188,0.577777778,31.576,33.21320344,84,121.5192308,0
62,67,199.0645161,60.5,194.5,13,10,13.88359446,6.874971197,0.868786591,-31.02392448,79,66,-1,8.884866447,0.784810127,0.476923077,39.466,41.69848481,87.58064516,125.4354839,0
61,68.80327869,226.8196721,63.5,221.5,11,11,12.43035103,7.522455176,0.796097515,-37.8177385,76,68,-6,8.812923024,0.802631579,0.504132231,33.164,34.627417,71.49180328,106.7704918,0
55,76.34545455,37.32727273,67.5,33.5,15,9,14.04433914,7.847412478,0.829329523,-9.6130798,87,62,-1,8.368283872,0.632183908,0.407407407,41.31,43.45584412,91.38181818,123.2,0
87,73.17241379,952.5977011,67.5,943.5,14,16,18.07263778,10.67674063,0.806841293,-55.45156284,144,94,-4,10.52482021,0.604166667,0.388392857,56.684,60.52691193,75,102.1954023,0
111,84.72072072,54.02702703,74.5,46.5,22,15,21.94970283,11.41105467,0.854243651,33.90197553,199,124,-5,11.88821221,0.557788945,0.336363636,82.298,86.81118318,93.85585586,131.5315315,0
78,89.75641026,971.9358974,82.5,966.5,15,12,16.49052143,8.355645524,0.862126069,34.54424137,106,91,-6,9.96557497,0.735849057,0.433333333,40.847,42.87005769,70.71794872,106.3205128,0
89,93.76404494,123.0449438,86.5,117.5,16,11,14.4770118,10.75060048,0.669737383,-24.27003039,126,101,-2,10.64510777,0.706349206,0.505681818,48.042,50.28427125,90.21348315,128.5617978,0
130,110.0769231,39.38461538,101.5,33.5,19,14,18.52207895,11.80479157,0.770585853,21.14383009,180,147,-12,12.86550197,0.722222222,0.488721805,60.067,63.59797975,89.98461538,132.6923077,0
153,120.8496732,903.8039216,105.5,894.5,33,15,39.95777176,9.380539901,0.972053041,-14.9446498,287,162,-8,13.95727948,0.533101045,0.309090909,80.345,85.01219331,84.8627451,114.7777778,0
62,122.8387097,8.612903226,115.5,3.5,13,10,14.50911367,6.499367462,0.894058265,29.9162603,75,65,0,8.884866447,0.826666667,0.476923077,34.016,35.45584412,87.30645161,128.5967742,0
93,131.3763441,13.79569892,119.5,7.5,21,13,23.45690777,9.9569359,0.905438359,16.86223857,175,103,-9,10.88169461,0.531428571,0.340659341,86.648,90.56854249,71.3655914,111.4731183,0
54,136.2962963,77.64814815,131.5,71.5,8,13,12.53567088,6.62691033,0.848843482,-80.90764392,67,56,-1,8.291859587,0.805970149,0.519230769,34.206,36.04163056,78.90740741,118.0925926,0
147,143.6258503,43.53741497,134.5,36.5,18,14,18.92465165,11.49046251,0.794572691,-29.5653254,177,163,-10,13.68087033,0.830508475,0.583333333,49.001,52.28427125,88.67346939,132.2517007,0
51,145.0784314,232.5882353,139.5,228.5,12,8,12.58949916,7.202066025,0.820205286,-18.79195458,78,57,-3,8.058239062,0.653846154,0.53125,46.86,48.76955262,78.25490196,115.8235294,0
288,159.7395833,111.78125,142.5,98.5,32,28,41.54745867,15.2301669,0.930389384,35.88696199,508,315,-24,19.14922946,0.566929134,0.321428571,137.824,145.6812409,85.73611111,129.09375,0
61,151.0819672,132.295082,145.5,127.5,12,9,11.8416425,8.143620017,0.725985182,-19.99113618,84,61,1,8.812923024,0.726190476,0.564814815,39.788,41.79898987,90.32786885,131.3114754,0
51,153.6078431,1000.019608,148.5,996.5,10,7,9.746478401,7.103589505,0.684687747,-2.989175278,57,51,1,8.058239062,0.894736842,0.728571429,25.472,27.3137085,91.8627451,126.7647059,0
109,162.0183486,8.550458716,153.5,3.5,17,10,18.19061542,8.540085617,0.882944408,10.01976546,133,112,-2,11.78062436,0.819548872,0.641176471,45.255,47.69848481,92.56880734,133.1651376,0
68,171.5,69.08823529,166.5,62.5,10,13,12.39206684,9.978327216,0.592977588,-73.04905955,102,82,-6,9.304852983,0.666666667,0.523076923,41.608,43.69848481,82.79411765,128.3970588,0
62,176.1129032,967.6129032,171.5,960.5,10,12,12.35772923,8.965712249,0.688206838,-66.13207595,87,67,-3,8.884866447,0.712643678,0.516666667,44.519,47.11269837,87.08064516,126.9354839,0
83,183.7590361,76.18072289,177.5,67.5,12,16,17.54967198,7.574210774,0.902071304,-57.34607297,108,97,-7,10.28002345,0.768518519,0.432291667,41.517,43.69848481,88.3373494,127.5060241,0
132,189.5984848,91.86363636,179.5,85.5,20,13,21.61795058,10.99721677,0.86093933,19.31984652,191,154,-9,12.96408963,0.691099476,0.507692308,60.877,64.52691193,85.83333333,128.75,0
184,193.7173913,68.93478261,184.5,58.5,18,21,24.05731699,12.36232582,0.857868259,-52.50105737,247,215,-13,15.30607971,0.744939271,0.486772487,64.293,68.42640687,86.26086957,127.5978261,0
53,191.6792453,988.5283019,185.5,984.5,12,8,11.74999747,6.599170118,0.827387408,21.31546469,67,53,1,8.214724333,0.791044776,0.552083333,33.718,35.21320344,89.49056604,131.6603774,0
77,199.5194805,146.4935065,193.5,138.5,14,13,15.72621119,9.309719494,0.805947189,-41.8820926,118,86,-8,9.901487007,0.652542373,0.423076923,43.84,47.21320344,82.09090909,118.4155844,0
90,203.8555556,45.63333333,195.5,38.5,15,21,22.05185094,12.64681948,0.819202926,-73.44997457,199,110,-5,10.7047447,0.452261307,0.285714286,77.212,80.56854249,86,121.8444444,0
71,214.1267606,870.8309859,208.5,866.5,12,8,12.17507792,7.827470609,0.765942331,-0.225849186,78,72,0,9.507891863,0.91025641,0.739583333,31.187,32.97056275,89.63380282,122.9859155,0
105,229.0571429,125.6190476,221.5,118.5,14,17,15.22964923,12.51466649,0.569876364,80.10106036,158,110,-4,11.56244577,0.664556962,0.441176471,72.224,76.42640687,86.97142857,127.0285714,0
104,233.7596154,75.57692308,226.5,68.5,16,14,15.29526991,12.99150019,0.527781384,37.50174253,162,132,-10,11.50725478,0.641975309,0.464285714,52.773,55.59797975,90.51923077,128.7884615,0
83,239.5903614,43.96385542,229.5,36.5,19,14,19.41496809,12.25760309,0.775499571,20.66033327,176,84,0,10.28002345,0.471590909,0.312030075,100.088,104.3675324,96.15662651,134.7951807,0
50,236.8,876.14,230.5,872.5,13,7,13.69416246,5.995246554,0.899074443,-20.8235999,63,50,1,7.978845608,0.793650794,0.549450549,41.665,44.38477631,66.86,102.44,0
60,248.8833333,128.0833333,242.5,120.5,13,14,15.66912376,7.448691498,0.879783902,42.03603669,92,63,-2,8.740387445,0.652173913,0.32967033,44.494,46.87005769,92.1,116.2833333,0
79,254.5822785,56.53164557,246.5,50.5,16,14,15.90007659,10.94789817,0.725194816,25.13795326,150,86,-6,10.02925341,0.526666667,0.352678571,80.131,84.56854249,98.5443038,134.4556962,0
117,266.8376068,8.008547009,260.5,0.5,13,14,13.84967803,12.45172101,0.437821069,-46.8207744,142,128,-7,12.20528684,0.823943662,0.642857143,45.147,48.04163056,83.74358974,125.7008547,0
82,270.5609756,924.4512195,261.5,920.5,19,10,21.83075438,7.090835751,0.945779471,16.4622798,120,86,-3,10.21790794,0.683333333,0.431578947,55.27,58.52691193,84.84146341,125.9878049,0
69,272.9130435,194.3913043,265.5,189.5,18,10,18.19026433,8.121803057,0.894787747,-9.891888418,123,78,-3,9.373021316,0.56097561,0.383333333,58.082,61.35533906,105.3768116,144.5652174,0
81,276.7654321,66.30864198,267.5,60.5,17,12,17.9197739,9.276714869,0.855574107,-35.24921933,133,101,-6,10.1554125,0.609022556,0.397058824,54.65,58.18376618,80.97530864,119.7901235,0
50,280.2,50.76,274.5,45.5,14,10,13.48123927,7.277448354,0.8417802,29.53277139,83,52,-1,7.978845608,0.602409639,0.357142857,40.094,42.627417,98.12,135.1,0
141,287.5177305,206.3758865,275.5,200.5,24,12,24.98933212,9.755424571,0.920652308,-20.42660536,200,152,-10,13.39876023,0.705,0.489583333,77.624,82.18376618,78.26241135,122.1914894,0
69,292.0869565,171.5072464,286.5,165.5,12,12,12.54627215,11.49062442,0.40149857,53.987106,105,89,-8,9.373021316,0.657142857,0.479166667,44.039,46.87005769,77.76811594,112.8405797,0
